reconciliation_run_id,account_id,customer_id,bank_name,account_number,statement_timeframe_months,period_start,period_end,opening_balance,closing_balance,statement_transaction_count,ledger_transaction_count,statement_pdf_path,statement_source_format,statement_source_file_path
RECON-202512-ACC0118019-6M,ACC0118019,IND25010832,Keystone Retail Bank,255005011180195,6,2025-12-01,2026-05-31 23:59:59,11768.57,-46919.94,96,86,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118019_202512_202605_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118019_202512_202605_6M_statement.xml
RECON-202512-ACC0118020-3M,ACC0118020,IND25009902,Keystone Retail Bank,463005031180209,3,2025-12-01,2026-02-28 23:59:59,10988.09,12127.79,7,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118020_202512_202602_3M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118020_202512_202602_3M_statement.csv
RECON-202512-ACC0118021-3M,ACC0118021,IND25004839,Keystone Retail Bank,261550031180216,3,2025-12-01,2026-02-28 23:59:59,4495.69,-17291.32,87,82,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118021_202512_202602_3M_statement.pdf,TXT,reconciliation_analysis\2025\bank_statement_source_files\txt\ACC0118021_202512_202602_3M_statement.txt
RECON-202512-ACC0118022-6M,ACC0118022,IND25011713,Keystone Retail Bank,221526271180221,6,2025-12-01,2026-05-31 23:59:59,13719.22,12993.04,15,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118022_202512_202605_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118022_202512_202605_6M_statement.xml
RECON-202512-ACC0118023-3M,ACC0118023,IND25002809,Keystone Retail Bank,255005021180238,3,2025-12-01,2026-02-28 23:59:59,4823.97,-13589.74,53,46,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118023_202512_202602_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118023_202512_202602_3M_statement.xml
RECON-202512-ACC0118024-3M,ACC0118024,IND25001621,Keystone Retail Bank,632005011180248,3,2025-12-01,2026-02-28 23:59:59,13615.17,-9811.67,68,61,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118024_202512_202602_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118024_202512_202602_3M_statement.xml
RECON-202512-ACC0118025-6M,ACC0118025,IND25009641,Keystone Retail Bank,050310281180250,6,2025-12-01,2026-05-31 23:59:59,8743.38,-2794.51,75,65,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118025_202512_202605_6M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118025_202512_202605_6M_statement.csv
RECON-202512-ACC0118026-3M,ACC0118026,IND25001905,Keystone Retail Bank,050310031180268,3,2025-12-01,2026-02-28 23:59:59,2812.07,2314.31,5,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118026_202512_202602_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118026_202512_202602_3M_statement.xml
RECON-202512-ACC0118027-3M,ACC0118027,IND25001905,Keystone Retail Bank,050210271180270,3,2025-12-01,2026-02-28 23:59:59,6194.11,8307.05,6,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118027_202512_202602_3M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118027_202512_202602_3M_statement.csv
RECON-202512-ACC0118028-6M,ACC0118028,IND25001201,Keystone Retail Bank,134705281180282,6,2025-12-01,2026-05-31 23:59:59,12574.05,3481.74,76,64,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118028_202512_202605_6M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118028_202512_202605_6M_statement.csv
RECON-202512-ACC0118030-3M,ACC0118030,IND25013078,Keystone Retail Bank,164605281180306,3,2025-12-01,2026-02-28 23:59:59,8609.06,-8872.7,52,47,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118030_202512_202602_3M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118030_202512_202602_3M_statement.csv
RECON-202512-ACC0118031-6M,ACC0118031,IND25009113,Keystone Retail Bank,025009011180312,6,2025-12-01,2026-05-31 23:59:59,14649.96,-1410.66,76,61,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118031_202512_202605_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118031_202512_202605_6M_statement.xml
RECON-202512-ACC0118032-3M,ACC0118032,IND25006672,Keystone Retail Bank,050310281180321,3,2025-12-01,2026-02-28 23:59:59,3854.3,-38027.96,71,64,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118032_202512_202602_3M_statement.pdf,TXT,reconciliation_analysis\2025\bank_statement_source_files\txt\ACC0118032_202512_202602_3M_statement.txt
RECON-202512-ACC0118033-3M,ACC0118033,IND25004755,Keystone Retail Bank,430110031180335,3,2025-12-01,2026-02-28 23:59:59,9300.66,-23652.91,74,69,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118033_202512_202602_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118033_202512_202602_3M_statement.xml
RECON-202512-ACC0118034-3M,ACC0118034,IND25004755,Keystone Retail Bank,430110031180344,3,2025-12-01,2026-02-28 23:59:59,3062.77,5870.85,8,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118034_202512_202602_3M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118034_202512_202602_3M_statement.csv
RECON-202512-ACC0118035-6M,ACC0118035,IND25005108,Keystone Retail Bank,210805011180351,6,2025-12-01,2026-05-31 23:59:59,10593.29,-8969.25,73,65,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118035_202512_202605_6M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118035_202512_202605_6M_statement.csv
RECON-202512-ACC0118037-6M,ACC0118037,IND25003000,Keystone Retail Bank,184705021180376,6,2025-12-01,2026-05-31 23:59:59,11953.77,-1484.63,82,66,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118037_202512_202605_6M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118037_202512_202605_6M_statement.csv
RECON-202512-ACC0118038-3M,ACC0118038,IND25013165,Keystone Retail Bank,051001031180386,3,2025-12-01,2026-02-28 23:59:59,4848.29,4798.6,4,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118038_202512_202602_3M_statement.pdf,TXT,reconciliation_analysis\2025\bank_statement_source_files\txt\ACC0118038_202512_202602_3M_statement.txt
RECON-202512-ACC0118039-6M,ACC0118039,IND25013165,Keystone Retail Bank,250655021180394,6,2025-12-01,2026-05-31 23:59:59,11246.51,12280.04,13,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118039_202512_202605_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118039_202512_202605_6M_statement.xml
RECON-202512-ACC0118040-3M,ACC0118040,IND25003683,Keystone Retail Bank,134605011180408,3,2025-12-01,2026-02-28 23:59:59,6993.52,-6643.28,64,57,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118040_202512_202602_3M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118040_202512_202602_3M_statement.csv
RECON-202512-ACC0118041-6M,ACC0118041,IND25011166,Keystone Retail Bank,195105021180413,6,2025-12-01,2026-05-31 23:59:59,3077.74,2731.05,12,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118041_202512_202605_6M_statement.pdf,TXT,reconciliation_analysis\2025\bank_statement_source_files\txt\ACC0118041_202512_202605_6M_statement.txt
RECON-202512-ACC0118042-6M,ACC0118042,IND25013456,Keystone Retail Bank,250655011180420,6,2025-12-01,2026-05-31 23:59:59,2198.96,1590.64,12,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118042_202512_202605_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118042_202512_202605_6M_statement.xml
RECON-202512-ACC0118043-3M,ACC0118043,IND25011217,Keystone Retail Bank,255005011180435,3,2025-12-01,2026-02-28 23:59:59,10829.09,-16999.9,92,88,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118043_202512_202602_3M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118043_202512_202602_3M_statement.csv
RECON-202512-ACC0118044-3M,ACC0118044,IND25005224,Keystone Retail Bank,020909281180447,3,2025-12-01,2026-02-28 23:59:59,14064.99,-10316.83,75,69,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118044_202512_202602_3M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118044_202512_202602_3M_statement.csv
RECON-202512-ACC0118045-3M,ACC0118045,IND25008982,Keystone Retail Bank,168305021180454,3,2025-12-01,2026-02-28 23:59:59,1173.78,848.66,7,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118045_202512_202602_3M_statement.pdf,TXT,reconciliation_analysis\2025\bank_statement_source_files\txt\ACC0118045_202512_202602_3M_statement.txt
RECON-202512-ACC0118046-3M,ACC0118046,IND25002847,Keystone Retail Bank,632005021180461,3,2025-12-01,2026-02-28 23:59:59,2370.05,-9770.36,70,64,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118046_202512_202602_3M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118046_202512_202602_3M_statement.csv
RECON-202512-ACC0118047-3M,ACC0118047,IND25001873,Keystone Retail Bank,255355021180477,3,2025-12-01,2026-02-28 23:59:59,15703.47,15390.08,6,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118047_202512_202602_3M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118047_202512_202602_3M_statement.csv
RECON-202512-ACC0118048-6M,ACC0118048,IND25003965,Keystone Retail Bank,051001281180485,6,2025-12-01,2026-05-31 23:59:59,3082.64,-18417.44,88,79,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118048_202512_202605_6M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118048_202512_202605_6M_statement.csv
RECON-202512-ACC0118049-6M,ACC0118049,IND25003965,Keystone Retail Bank,250655011180493,6,2025-12-01,2026-05-31 23:59:59,1818.89,1472.36,12,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118049_202512_202605_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118049_202512_202605_6M_statement.xml
RECON-202512-ACC0118050-6M,ACC0118050,IND25001747,Keystone Retail Bank,198775021180506,6,2025-12-01,2026-05-31 23:59:59,8060.8,-26524.66,99,87,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118050_202512_202605_6M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118050_202512_202605_6M_statement.csv
RECON-202512-ACC0118051-6M,ACC0118051,IND25001891,Keystone Retail Bank,121317271180511,6,2025-12-01,2026-05-31 23:59:59,9843.44,9613.2,11,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118051_202512_202605_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118051_202512_202605_6M_statement.xml
RECON-202512-ACC0118052-3M,ACC0118052,IND25004859,Keystone Retail Bank,249305031180522,3,2025-12-01,2026-02-28 23:59:59,4535.49,-58678.41,82,75,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118052_202512_202602_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118052_202512_202602_3M_statement.xml
RECON-202512-ACC0118053-6M,ACC0118053,IND25012274,Keystone Retail Bank,140505011180531,6,2025-12-01,2026-05-31 23:59:59,8373.36,10149.99,13,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118053_202512_202605_6M_statement.pdf,TXT,reconciliation_analysis\2025\bank_statement_source_files\txt\ACC0118053_202512_202605_6M_statement.txt
RECON-202512-ACC0118054-6M,ACC0118054,IND25003418,Keystone Retail Bank,214205271180546,6,2025-12-01,2026-05-31 23:59:59,15795.4,15239.72,10,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118054_202512_202605_6M_statement.pdf,TXT,reconciliation_analysis\2025\bank_statement_source_files\txt\ACC0118054_202512_202605_6M_statement.txt
RECON-202512-ACC0118055-3M,ACC0118055,IND25011919,Keystone Retail Bank,510255031180555,3,2025-12-01,2026-02-28 23:59:59,14389.76,13924.64,8,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118055_202512_202602_3M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118055_202512_202602_3M_statement.csv
RECON-202512-ACC0118056-3M,ACC0118056,IND25012397,Keystone Retail Bank,121417281180564,3,2025-12-01,2026-02-28 23:59:59,10550.35,-368.35,66,60,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118056_202512_202602_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118056_202512_202602_3M_statement.xml
RECON-202512-ACC0118057-6M,ACC0118057,IND25002416,Keystone Retail Bank,172005271180575,6,2025-12-01,2026-05-31 23:59:59,6715.77,-17985.37,89,79,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118057_202512_202605_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118057_202512_202605_6M_statement.xml
RECON-202512-ACC0118058-6M,ACC0118058,IND25011914,Keystone Retail Bank,280605271180589,6,2025-12-01,2026-05-31 23:59:59,11368.64,10741.01,12,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118058_202512_202605_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118058_202512_202605_6M_statement.xml
RECON-202512-ACC0118059-3M,ACC0118059,IND25011997,Keystone Retail Bank,012345011180590,3,2025-12-01,2026-02-28 23:59:59,6303.92,-24861.72,72,68,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118059_202512_202602_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118059_202512_202602_3M_statement.xml
RECON-202512-ACC0118060-3M,ACC0118060,IND25000790,Keystone Retail Bank,261050271180606,3,2025-12-01,2026-02-28 23:59:59,14612.54,14170.38,7,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118060_202512_202602_3M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118060_202512_202602_3M_statement.csv
RECON-202512-ACC0118062-3M,ACC0118062,IND25000188,Keystone Retail Bank,250955031180621,3,2025-12-01,2026-02-28 23:59:59,12300.91,12061.21,6,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118062_202512_202602_3M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118062_202512_202602_3M_statement.csv
RECON-202512-ACC0118063-6M,ACC0118063,IND25006916,Keystone Retail Bank,164605271180638,6,2025-12-01,2026-05-31 23:59:59,8883.94,-8047.27,79,66,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118063_202512_202605_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118063_202512_202605_6M_statement.xml
RECON-202512-ACC0118065-3M,ACC0118065,IND25011597,Keystone Retail Bank,261550031180654,3,2025-12-01,2026-02-28 23:59:59,3015.06,-25206.28,93,88,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118065_202512_202602_3M_statement.pdf,TXT,reconciliation_analysis\2025\bank_statement_source_files\txt\ACC0118065_202512_202602_3M_statement.txt
RECON-202512-ACC0118066-6M,ACC0118066,IND25005838,Keystone Retail Bank,280505021180669,6,2025-12-01,2026-05-31 23:59:59,9030.66,-4949.84,65,55,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118066_202512_202605_6M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118066_202512_202605_6M_statement.csv
RECON-202512-ACC0118067-3M,ACC0118067,IND25000009,Keystone Retail Bank,430010031180676,3,2025-12-01,2026-02-28 23:59:59,12098.08,-24893.75,82,77,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118067_202512_202602_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118067_202512_202602_3M_statement.xml
RECON-202512-ACC0118068-3M,ACC0118068,IND25001744,Keystone Retail Bank,221526011180687,3,2025-12-01,2026-02-28 23:59:59,5224.88,-18412.47,58,51,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118068_202512_202602_3M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118068_202512_202602_3M_statement.csv
RECON-202512-ACC0118069-6M,ACC0118069,IND25012401,Keystone Retail Bank,280505021180696,6,2025-12-01,2026-05-31 23:59:59,8604.25,7813.57,12,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118069_202512_202605_6M_statement.pdf,CSV,reconciliation_analysis\2025\bank_statement_source_files\csv\ACC0118069_202512_202605_6M_statement.csv
RECON-202512-ACC0118070-3M,ACC0118070,IND25012077,Keystone Retail Bank,203805021180702,3,2025-12-01,2026-02-28 23:59:59,13917.66,13503.95,7,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118070_202512_202602_3M_statement.pdf,TXT,reconciliation_analysis\2025\bank_statement_source_files\txt\ACC0118070_202512_202602_3M_statement.txt
RECON-202512-ACC0118071-6M,ACC0118071,IND25004332,Keystone Retail Bank,184605271180716,6,2025-12-01,2026-05-31 23:59:59,13926.99,585.18,75,64,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118071_202512_202605_6M_statement.pdf,TXT,reconciliation_analysis\2025\bank_statement_source_files\txt\ACC0118071_202512_202605_6M_statement.txt
RECON-202512-ACC0118072-3M,ACC0118072,IND25008639,Keystone Retail Bank,020909281180723,3,2025-12-01,2026-02-28 23:59:59,4955.42,-30799.19,64,57,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118072_202512_202602_3M_statement.pdf,TXT,reconciliation_analysis\2025\bank_statement_source_files\txt\ACC0118072_202512_202602_3M_statement.txt
RECON-202512-ACC0118073-3M,ACC0118073,IND25005059,Keystone Retail Bank,250655011180733,3,2025-12-01,2026-02-28 23:59:59,4103.86,-19709.7,85,79,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118073_202512_202602_3M_statement.pdf,TXT,reconciliation_analysis\2025\bank_statement_source_files\txt\ACC0118073_202512_202602_3M_statement.txt
RECON-202512-ACC0118074-3M,ACC0118074,IND25005059,Keystone Retail Bank,250655021180741,3,2025-12-01,2026-02-28 23:59:59,16513.5,17908.56,6,0,reconciliation_analysis\2025\bank_statement_pdfs\ACC0118074_202512_202602_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2025\bank_statement_source_files\iso20022_camt053_xml\ACC0118074_202512_202602_3M_statement.xml
