reconciliation_run_id,account_id,customer_id,bank_name,account_number,statement_timeframe_months,period_start,period_end,opening_balance,closing_balance,statement_transaction_count,ledger_transaction_count,statement_pdf_path,statement_source_format,statement_source_file_path
RECON-202412-ACC0099024-3M,ACC0099024,IND24013963,Keystone Retail Bank,060210280990243,3,2024-12-01,2025-02-28 23:59:59,14642.41,14339.61,5,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099024_202412_202502_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099024_202412_202502_3M_statement.xml
RECON-202412-ACC0099025-3M,ACC0099025,IND24010969,Keystone Retail Bank,012345030990250,3,2024-12-01,2025-02-28 23:59:59,5515.24,-34011.02,85,78,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099025_202412_202502_3M_statement.pdf,TXT,reconciliation_analysis\2024\bank_statement_source_files\txt\ACC0099025_202412_202502_3M_statement.txt
RECON-202412-ACC0099026-6M,ACC0099026,IND24003877,Keystone Retail Bank,051001020990263,6,2024-12-01,2025-05-31 23:59:59,12642.12,12248.97,10,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099026_202412_202505_6M_statement.pdf,CSV,reconciliation_analysis\2024\bank_statement_source_files\csv\ACC0099026_202412_202505_6M_statement.csv
RECON-202412-ACC0099027-3M,ACC0099027,IND24004835,Keystone Retail Bank,261050270990279,3,2024-12-01,2025-02-28 23:59:59,9178.0,-4359.32,62,62,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099027_202412_202502_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099027_202412_202502_3M_statement.xml
RECON-202412-ACC0099028-3M,ACC0099028,IND24003243,Keystone Retail Bank,195205020990281,3,2024-12-01,2025-02-28 23:59:59,8439.89,32.01,51,45,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099028_202412_202502_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099028_202412_202502_3M_statement.xml
RECON-202412-ACC0099029-6M,ACC0099029,IND24007553,Keystone Retail Bank,172105270990290,6,2024-12-01,2025-05-31 23:59:59,9035.12,-7242.48,78,65,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099029_202412_202505_6M_statement.pdf,TXT,reconciliation_analysis\2024\bank_statement_source_files\txt\ACC0099029_202412_202505_6M_statement.txt
RECON-202412-ACC0099030-3M,ACC0099030,IND24003778,Keystone Retail Bank,204109020990303,3,2024-12-01,2025-02-28 23:59:59,14625.67,13994.18,8,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099030_202412_202502_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099030_202412_202502_3M_statement.xml
RECON-202412-ACC0099031-6M,ACC0099031,IND24003778,Keystone Retail Bank,204109030990311,6,2024-12-01,2025-05-31 23:59:59,4329.2,5793.14,13,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099031_202412_202505_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099031_202412_202505_6M_statement.xml
RECON-202412-ACC0099032-3M,ACC0099032,IND24011693,Keystone Retail Bank,632005030990328,3,2024-12-01,2025-02-28 23:59:59,13711.33,13369.03,4,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099032_202412_202502_3M_statement.pdf,CSV,reconciliation_analysis\2024\bank_statement_source_files\csv\ACC0099032_202412_202502_3M_statement.csv
RECON-202412-ACC0099033-6M,ACC0099033,IND24003973,Keystone Retail Bank,050210020990333,6,2024-12-01,2025-05-31 23:59:59,10022.5,-23671.22,92,81,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099033_202412_202505_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099033_202412_202505_6M_statement.xml
RECON-202412-ACC0099034-6M,ACC0099034,IND24001305,Keystone Retail Bank,250655280990341,6,2024-12-01,2025-05-31 23:59:59,7115.76,6341.71,14,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099034_202412_202505_6M_statement.pdf,CSV,reconciliation_analysis\2024\bank_statement_source_files\csv\ACC0099034_202412_202505_6M_statement.csv
RECON-202412-ACC0099035-6M,ACC0099035,IND24011677,Keystone Retail Bank,255005020990356,6,2024-12-01,2025-05-31 23:59:59,8338.87,-43280.76,88,76,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099035_202412_202505_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099035_202412_202505_6M_statement.xml
RECON-202412-ACC0099036-6M,ACC0099036,IND24010147,Keystone Retail Bank,121317020990361,6,2024-12-01,2025-05-31 23:59:59,4637.61,4053.69,12,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099036_202412_202505_6M_statement.pdf,CSV,reconciliation_analysis\2024\bank_statement_source_files\csv\ACC0099036_202412_202505_6M_statement.csv
RECON-202412-ACC0099037-6M,ACC0099037,IND24012998,Keystone Retail Bank,221526280990375,6,2024-12-01,2025-05-31 23:59:59,17403.64,16887.09,12,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099037_202412_202505_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099037_202412_202505_6M_statement.xml
RECON-202412-ACC0099038-6M,ACC0099038,IND24005478,Keystone Retail Bank,250955020990384,6,2024-12-01,2025-05-31 23:59:59,4392.65,-16367.14,81,69,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099038_202412_202505_6M_statement.pdf,CSV,reconciliation_analysis\2024\bank_statement_source_files\csv\ACC0099038_202412_202505_6M_statement.csv
RECON-202412-ACC0099039-3M,ACC0099039,IND24004733,Keystone Retail Bank,255355020990399,3,2024-12-01,2025-02-28 23:59:59,7005.68,-6208.8,79,71,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099039_202412_202502_3M_statement.pdf,TXT,reconciliation_analysis\2024\bank_statement_source_files\txt\ACC0099039_202412_202502_3M_statement.txt
RECON-202412-ACC0099040-6M,ACC0099040,IND24002745,Keystone Retail Bank,012345280990402,6,2024-12-01,2025-05-31 23:59:59,13837.46,12996.66,11,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099040_202412_202505_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099040_202412_202505_6M_statement.xml
RECON-202412-ACC0099042-6M,ACC0099042,IND24000320,Keystone Retail Bank,430110280990427,6,2024-12-01,2025-05-31 23:59:59,17455.37,16653.2,14,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099042_202412_202505_6M_statement.pdf,CSV,reconciliation_analysis\2024\bank_statement_source_files\csv\ACC0099042_202412_202505_6M_statement.csv
RECON-202412-ACC0099043-3M,ACC0099043,IND24002254,Keystone Retail Bank,463105030990433,3,2024-12-01,2025-02-28 23:59:59,9320.65,10032.34,5,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099043_202412_202502_3M_statement.pdf,CSV,reconciliation_analysis\2024\bank_statement_source_files\csv\ACC0099043_202412_202502_3M_statement.csv
RECON-202412-ACC0099044-6M,ACC0099044,IND24005275,Keystone Retail Bank,172105010990441,6,2024-12-01,2025-05-31 23:59:59,1818.89,1470.46,12,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099044_202412_202505_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099044_202412_202505_6M_statement.xml
RECON-202412-ACC0099045-6M,ACC0099045,IND24005275,Keystone Retail Bank,172105010990450,6,2024-12-01,2025-05-31 23:59:59,2363.66,1839.8,13,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099045_202412_202505_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099045_202412_202505_6M_statement.xml
RECON-202412-ACC0099046-3M,ACC0099046,IND24010525,Keystone Retail Bank,198765020990466,3,2024-12-01,2025-02-28 23:59:59,13030.62,-49936.41,81,77,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099046_202412_202502_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099046_202412_202502_3M_statement.xml
RECON-202412-ACC0099047-3M,ACC0099047,IND24002237,Keystone Retail Bank,200205010990476,3,2024-12-01,2025-02-28 23:59:59,3072.33,-24213.78,80,75,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099047_202412_202502_3M_statement.pdf,CSV,reconciliation_analysis\2024\bank_statement_source_files\csv\ACC0099047_202412_202502_3M_statement.csv
RECON-202412-ACC0099048-3M,ACC0099048,IND24005995,Keystone Retail Bank,060110030990485,3,2024-12-01,2025-02-28 23:59:59,10991.19,-1672.65,69,61,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099048_202412_202502_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099048_202412_202502_3M_statement.xml
RECON-202412-ACC0099049-3M,ACC0099049,IND24004766,Keystone Retail Bank,249305280990490,3,2024-12-01,2025-02-28 23:59:59,3611.83,-23570.97,74,67,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099049_202412_202502_3M_statement.pdf,CSV,reconciliation_analysis\2024\bank_statement_source_files\csv\ACC0099049_202412_202502_3M_statement.csv
RECON-202412-ACC0099050-3M,ACC0099050,IND24001766,Keystone Retail Bank,180305020990503,3,2024-12-01,2025-02-28 23:59:59,11501.53,11060.22,9,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099050_202412_202502_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099050_202412_202502_3M_statement.xml
RECON-202412-ACC0099051-3M,ACC0099051,IND24001766,Keystone Retail Bank,180205010990514,3,2024-12-01,2025-02-28 23:59:59,9078.05,9324.09,8,0,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099051_202412_202502_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099051_202412_202502_3M_statement.xml
RECON-202412-ACC0099052-6M,ACC0099052,IND24013805,Keystone Retail Bank,250955030990525,6,2024-12-01,2025-05-31 23:59:59,4017.83,-12564.74,76,65,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099052_202412_202505_6M_statement.pdf,CSV,reconciliation_analysis\2024\bank_statement_source_files\csv\ACC0099052_202412_202505_6M_statement.csv
RECON-202412-ACC0099053-6M,ACC0099053,IND24009445,Keystone Retail Bank,470010270990532,6,2024-12-01,2025-05-31 23:59:59,3993.52,-28715.41,83,73,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099053_202412_202505_6M_statement.pdf,TXT,reconciliation_analysis\2024\bank_statement_source_files\txt\ACC0099053_202412_202505_6M_statement.txt
RECON-202412-ACC0099054-3M,ACC0099054,IND24011758,Keystone Retail Bank,172105020990548,3,2024-12-01,2025-02-28 23:59:59,6263.62,-9375.33,74,66,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099054_202412_202502_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099054_202412_202502_3M_statement.xml
RECON-202412-ACC0099056-3M,ACC0099056,IND24004511,Keystone Retail Bank,125405020990562,3,2024-12-01,2025-02-28 23:59:59,5119.44,-16513.12,55,52,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099056_202412_202502_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2024\bank_statement_source_files\iso20022_camt053_xml\ACC0099056_202412_202502_3M_statement.xml
RECON-202412-ACC0099057-6M,ACC0099057,IND24014512,Keystone Retail Bank,020909030990573,6,2024-12-01,2025-05-31 23:59:59,7657.47,-14176.13,58,45,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099057_202412_202505_6M_statement.pdf,CSV,reconciliation_analysis\2024\bank_statement_source_files\csv\ACC0099057_202412_202505_6M_statement.csv
RECON-202412-ACC0099058-3M,ACC0099058,IND24007117,Keystone Retail Bank,221526010990581,3,2024-12-01,2025-02-28 23:59:59,6934.43,-18516.09,72,66,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099058_202412_202502_3M_statement.pdf,TXT,reconciliation_analysis\2024\bank_statement_source_files\txt\ACC0099058_202412_202502_3M_statement.txt
RECON-202412-ACC0099059-3M,ACC0099059,IND24009910,Keystone Retail Bank,221526030990598,3,2024-12-01,2025-02-28 23:59:59,11166.75,-49043.39,74,69,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099059_202412_202502_3M_statement.pdf,CSV,reconciliation_analysis\2024\bank_statement_source_files\csv\ACC0099059_202412_202502_3M_statement.csv
RECON-202412-ACC0099061-6M,ACC0099061,IND24009836,Keystone Retail Bank,121317030990619,6,2024-12-01,2025-05-31 23:59:59,1413.22,-9703.31,64,55,reconciliation_analysis\2024\bank_statement_pdfs\ACC0099061_202412_202505_6M_statement.pdf,CSV,reconciliation_analysis\2024\bank_statement_source_files\csv\ACC0099061_202412_202505_6M_statement.csv
