reconciliation_run_id,account_id,customer_id,bank_name,account_number,statement_timeframe_months,period_start,period_end,opening_balance,closing_balance,statement_transaction_count,ledger_transaction_count,statement_pdf_path,statement_source_format,statement_source_file_path
RECON-202112-ACC0035905-3M,ACC0035905,IND21001558,Keystone Retail Bank,050310010359052,3,2021-12-01,2022-02-28 23:59:59,2842.88,-31630.41,88,82,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035905_202112_202202_3M_statement.pdf,TXT,reconciliation_analysis\2021\bank_statement_source_files\txt\ACC0035905_202112_202202_3M_statement.txt
RECON-202112-ACC0035906-3M,ACC0035906,IND21014810,Keystone Retail Bank,050310030359069,3,2021-12-01,2022-02-28 23:59:59,11284.16,-4124.73,61,57,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035906_202112_202202_3M_statement.pdf,TXT,reconciliation_analysis\2021\bank_statement_source_files\txt\ACC0035906_202112_202202_3M_statement.txt
RECON-202112-ACC0035907-6M,ACC0035907,IND21001872,Keystone Retail Bank,203705010359078,6,2021-12-01,2022-05-31 23:59:59,3138.71,-25150.33,89,79,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035907_202112_202205_6M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035907_202112_202205_6M_statement.csv
RECON-202112-ACC0035908-6M,ACC0035908,IND21012990,Keystone Retail Bank,195105030359080,6,2021-12-01,2022-05-31 23:59:59,12125.49,-11919.14,75,65,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035908_202112_202205_6M_statement.pdf,TXT,reconciliation_analysis\2021\bank_statement_source_files\txt\ACC0035908_202112_202205_6M_statement.txt
RECON-202112-ACC0035909-3M,ACC0035909,IND21012990,Keystone Retail Bank,195205270359090,3,2021-12-01,2022-02-28 23:59:59,10723.5,10537.96,6,0,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035909_202112_202202_3M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035909_202112_202202_3M_statement.csv
RECON-202112-ACC0035910-3M,ACC0035910,IND21010420,Keystone Retail Bank,261550030359106,3,2021-12-01,2022-02-28 23:59:59,17167.96,17046.0,6,0,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035910_202112_202202_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035910_202112_202202_3M_statement.xml
RECON-202112-ACC0035911-3M,ACC0035911,IND21010299,Keystone Retail Bank,224805010359117,3,2021-12-01,2022-02-28 23:59:59,1869.64,-24755.55,72,67,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035911_202112_202202_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035911_202112_202202_3M_statement.xml
RECON-202112-ACC0035913-6M,ACC0035913,IND21007443,Keystone Retail Bank,255355270359135,6,2021-12-01,2022-05-31 23:59:59,3062.77,2306.95,16,0,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035913_202112_202205_6M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035913_202112_202205_6M_statement.csv
RECON-202112-ACC0035914-3M,ACC0035914,IND21013252,Keystone Retail Bank,280505270359149,3,2021-12-01,2022-02-28 23:59:59,4071.19,-25398.97,81,76,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035914_202112_202202_3M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035914_202112_202202_3M_statement.csv
RECON-202112-ACC0035915-6M,ACC0035915,IND21000204,Keystone Retail Bank,470010030359151,6,2021-12-01,2022-05-31 23:59:59,1615.9,-8172.57,74,60,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035915_202112_202205_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035915_202112_202205_6M_statement.xml
RECON-202112-ACC0035916-6M,ACC0035916,IND21015091,Keystone Retail Bank,160105020359164,6,2021-12-01,2022-05-31 23:59:59,2119.03,1543.03,10,0,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035916_202112_202205_6M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035916_202112_202205_6M_statement.csv
RECON-202112-ACC0035917-6M,ACC0035917,IND21013135,Keystone Retail Bank,051001030359178,6,2021-12-01,2022-05-31 23:59:59,7241.7,-17692.34,77,67,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035917_202112_202205_6M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035917_202112_202205_6M_statement.csv
RECON-202112-ACC0035918-6M,ACC0035918,IND21011328,Keystone Retail Bank,221526030359182,6,2021-12-01,2022-05-31 23:59:59,11147.44,-12659.33,93,82,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035918_202112_202205_6M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035918_202112_202205_6M_statement.csv
RECON-202112-ACC0035919-3M,ACC0035919,IND21014515,Keystone Retail Bank,280505020359193,3,2021-12-01,2022-02-28 23:59:59,8832.74,8670.23,6,0,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035919_202112_202202_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035919_202112_202202_3M_statement.xml
RECON-202112-ACC0035920-6M,ACC0035920,IND21014012,Keystone Retail Bank,060210280359202,6,2021-12-01,2022-05-31 23:59:59,2459.23,-42473.14,71,59,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035920_202112_202205_6M_statement.pdf,TXT,reconciliation_analysis\2021\bank_statement_source_files\txt\ACC0035920_202112_202205_6M_statement.txt
RECON-202112-ACC0035921-3M,ACC0035921,IND21011673,Keystone Retail Bank,270555010359211,3,2021-12-01,2022-02-28 23:59:59,7365.89,-10324.88,62,60,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035921_202112_202202_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035921_202112_202202_3M_statement.xml
RECON-202112-ACC0035922-3M,ACC0035922,IND21003143,Keystone Retail Bank,238805270359225,3,2021-12-01,2022-02-28 23:59:59,2915.89,-12840.46,63,55,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035922_202112_202202_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035922_202112_202202_3M_statement.xml
RECON-202112-ACC0035923-6M,ACC0035923,IND21011878,Keystone Retail Bank,632005030359234,6,2021-12-01,2022-05-31 23:59:59,8392.64,-23196.63,80,75,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035923_202112_202205_6M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035923_202112_202205_6M_statement.csv
RECON-202112-ACC0035924-6M,ACC0035924,IND21013915,Keystone Retail Bank,125505020359244,6,2021-12-01,2022-05-31 23:59:59,4499.37,-6165.99,58,45,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035924_202112_202205_6M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035924_202112_202205_6M_statement.csv
RECON-202112-ACC0035925-3M,ACC0035925,IND21011864,Keystone Retail Bank,221426270359256,3,2021-12-01,2022-02-28 23:59:59,3355.75,2967.03,6,0,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035925_202112_202202_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035925_202112_202202_3M_statement.xml
RECON-202112-ACC0035926-3M,ACC0035926,IND21002363,Keystone Retail Bank,051001280359268,3,2021-12-01,2022-02-28 23:59:59,11167.46,-2837.72,64,59,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035926_202112_202202_3M_statement.pdf,TXT,reconciliation_analysis\2021\bank_statement_source_files\txt\ACC0035926_202112_202202_3M_statement.txt
RECON-202112-ACC0035927-6M,ACC0035927,IND21000566,Keystone Retail Bank,172105280359276,6,2021-12-01,2022-05-31 23:59:59,3802.68,-41484.28,97,83,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035927_202112_202205_6M_statement.pdf,TXT,reconciliation_analysis\2021\bank_statement_source_files\txt\ACC0035927_202112_202205_6M_statement.txt
RECON-202112-ACC0035928-3M,ACC0035928,IND21007826,Keystone Retail Bank,050210020359285,3,2021-12-01,2022-02-28 23:59:59,15795.4,15489.11,6,0,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035928_202112_202202_3M_statement.pdf,TXT,reconciliation_analysis\2021\bank_statement_source_files\txt\ACC0035928_202112_202202_3M_statement.txt
RECON-202112-ACC0035929-6M,ACC0035929,IND21004106,Keystone Retail Bank,020909280359293,6,2021-12-01,2022-05-31 23:59:59,2484.64,1549.52,16,0,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035929_202112_202205_6M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035929_202112_202205_6M_statement.csv
RECON-202112-ACC0035930-3M,ACC0035930,IND21004106,Keystone Retail Bank,020909030359309,3,2021-12-01,2022-02-28 23:59:59,869.9,1576.91,8,0,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035930_202112_202202_3M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035930_202112_202202_3M_statement.csv
RECON-202112-ACC0035931-6M,ACC0035931,IND21013731,Keystone Retail Bank,020909280359319,6,2021-12-01,2022-05-31 23:59:59,5824.83,-4029.44,76,58,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035931_202112_202205_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035931_202112_202205_6M_statement.xml
RECON-202112-ACC0035932-6M,ACC0035932,IND21012644,Keystone Retail Bank,121417010359320,6,2021-12-01,2022-05-31 23:59:59,8154.32,7590.12,11,0,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035932_202112_202205_6M_statement.pdf,TXT,reconciliation_analysis\2021\bank_statement_source_files\txt\ACC0035932_202112_202205_6M_statement.txt
RECON-202112-ACC0035933-3M,ACC0035933,IND21003788,Keystone Retail Bank,012345030359335,3,2021-12-01,2022-02-28 23:59:59,2245.6,1509.9,9,0,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035933_202112_202202_3M_statement.pdf,TXT,reconciliation_analysis\2021\bank_statement_source_files\txt\ACC0035933_202112_202202_3M_statement.txt
RECON-202112-ACC0035935-3M,ACC0035935,IND21011912,Keystone Retail Bank,203705020359353,3,2021-12-01,2022-02-28 23:59:59,17057.67,16668.65,6,0,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035935_202112_202202_3M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035935_202112_202202_3M_statement.csv
RECON-202112-ACC0035936-3M,ACC0035936,IND21008860,Keystone Retail Bank,168205280359363,3,2021-12-01,2022-02-28 23:59:59,11906.17,271.64,70,63,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035936_202112_202202_3M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035936_202112_202202_3M_statement.csv
RECON-202112-ACC0035937-3M,ACC0035937,IND21010137,Keystone Retail Bank,250655270359374,3,2021-12-01,2022-02-28 23:59:59,7337.07,-4984.68,72,67,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035937_202112_202202_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035937_202112_202202_3M_statement.xml
RECON-202112-ACC0035938-6M,ACC0035938,IND21001331,Keystone Retail Bank,463005280359387,6,2021-12-01,2022-05-31 23:59:59,14857.48,14367.45,11,0,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035938_202112_202205_6M_statement.pdf,TXT,reconciliation_analysis\2021\bank_statement_source_files\txt\ACC0035938_202112_202205_6M_statement.txt
RECON-202112-ACC0035939-6M,ACC0035939,IND21013096,Keystone Retail Bank,210705280359394,6,2021-12-01,2022-05-31 23:59:59,728.02,-10921.11,82,69,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035939_202112_202205_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035939_202112_202205_6M_statement.xml
RECON-202112-ACC0035940-6M,ACC0035940,IND21014221,Keystone Retail Bank,195105270359402,6,2021-12-01,2022-05-31 23:59:59,11734.5,-3030.98,71,61,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035940_202112_202205_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035940_202112_202205_6M_statement.xml
RECON-202112-ACC0035942-3M,ACC0035942,IND21000933,Keystone Retail Bank,018305010359422,3,2021-12-01,2022-02-28 23:59:59,7468.78,-2182.25,66,59,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035942_202112_202202_3M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035942_202112_202202_3M_statement.csv
RECON-202112-ACC0035943-6M,ACC0035943,IND21001901,Keystone Retail Bank,125405270359433,6,2021-12-01,2022-05-31 23:59:59,8074.57,-5832.52,83,72,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035943_202112_202205_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035943_202112_202205_6M_statement.xml
RECON-202112-ACC0035944-3M,ACC0035944,IND21014255,Keystone Retail Bank,463005020359449,3,2021-12-01,2022-02-28 23:59:59,2940.5,-9034.17,71,64,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035944_202112_202202_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035944_202112_202202_3M_statement.xml
RECON-202112-ACC0035945-3M,ACC0035945,IND21009688,Keystone Retail Bank,020909270359454,3,2021-12-01,2022-02-28 23:59:59,1110.96,-40600.52,55,53,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035945_202112_202202_3M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035945_202112_202202_3M_statement.csv
RECON-202112-ACC0035946-3M,ACC0035946,IND21000841,Keystone Retail Bank,180305010359465,3,2021-12-01,2022-02-28 23:59:59,8559.01,-14216.89,70,66,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035946_202112_202202_3M_statement.pdf,CSV,reconciliation_analysis\2021\bank_statement_source_files\csv\ACC0035946_202112_202202_3M_statement.csv
RECON-202112-ACC0035948-3M,ACC0035948,IND21001956,Keystone Retail Bank,164605280359483,3,2021-12-01,2022-02-28 23:59:59,1625.59,-30364.55,78,77,reconciliation_analysis\2021\bank_statement_pdfs\ACC0035948_202112_202202_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2021\bank_statement_source_files\iso20022_camt053_xml\ACC0035948_202112_202202_3M_statement.xml
